Tweet_Num,Step 2 Prob,Step 2 Result
120635,0.998830947,entity_directed_hostility
120637,0.839255442,entity_directed_hostility
120644,0.85706749,entity_directed_hostility
120651,0.875386356,entity_directed_hostility
120655,0.961919313,entity_directed_hostility
120704,0.997251328,entity_directed_hostility
120712,0.954348767,entity_directed_hostility
120721,0.885791316,entity_directed_hostility
120724,0.999074484,entity_directed_hostility
120726,0.932779003,entity_directed_hostility
120727,0.906081944,entity_directed_hostility
120728,0.990975199,entity_directed_hostility
120729,0.881260697,entity_directed_hostility
120737,0.931648127,entity_directed_hostility
120738,0.9626859,entity_directed_hostility
120739,0.867928026,entity_directed_hostility
120744,0.998934384,entity_directed_hostility
120750,0.950254644,entity_directed_hostility
120751,0.977623762,entity_directed_hostility
120779,0.949734265,entity_directed_hostility
120814,0.987208517,entity_directed_hostility
120815,0.944962709,entity_directed_hostility
120828,0.93242239,entity_directed_hostility
120846,0.985370975,entity_directed_hostility
120855,0.954983249,entity_directed_hostility
120872,0.981406221,entity_directed_hostility
120883,0.814493968,entity_directed_hostility
120887,0.97214299,entity_directed_hostility
120894,0.995141518,entity_directed_hostility
120905,0.991932562,entity_directed_hostility
120925,0.981657489,entity_directed_hostility
120938,0.948536529,entity_directed_hostility
120948,0.997303624,entity_directed_hostility
120981,0.999603523,entity_directed_hostility
120985,0.821732236,entity_directed_hostility
120994,0.977364923,entity_directed_hostility
121008,0.984819399,entity_directed_hostility
121009,0.9478331,entity_directed_hostility
121020,0.815764356,entity_directed_hostility
121024,0.805410274,entity_directed_hostility
121035,0.947838756,entity_directed_hostility
121091,0.965954288,entity_directed_hostility
121121,0.936711246,entity_directed_hostility
121139,0.895267392,entity_directed_hostility
121144,0.878634822,entity_directed_hostility
121161,0.994990588,entity_directed_hostility
121200,0.99564883,entity_directed_hostility
121231,0.997793192,entity_directed_hostility
121239,0.995515594,entity_directed_hostility
121252,0.999656026,entity_directed_hostility
121253,0.957633489,entity_directed_hostility
121255,0.815257154,entity_directed_hostility
121268,0.976615766,entity_directed_hostility
121285,0.928373674,entity_directed_hostility
121291,0.883748225,entity_directed_hostility
121295,0.937697627,entity_directed_hostility
121299,0.998326713,entity_directed_hostility
121301,0.94154969,entity_directed_hostility
121302,0.956912149,entity_directed_hostility
121304,0.903359477,entity_directed_hostility
121306,0.973746482,entity_directed_hostility
121323,0.905155624,entity_directed_hostility
121336,0.785873203,entity_directed_hostility
121340,0.964907829,entity_directed_hostility
121358,0.975791268,entity_directed_hostility
121364,0.996456557,entity_directed_hostility
121380,0.988235011,entity_directed_hostility
121389,0.998119845,entity_directed_hostility
121412,0.935075825,entity_directed_hostility
121414,0.901011514,entity_directed_hostility
121417,0.987404568,entity_directed_hostility
121474,0.985512125,entity_directed_hostility
121475,0.968713707,entity_directed_hostility
121478,0.874220389,entity_directed_hostility
121483,0.933774164,entity_directed_hostility
121494,0.86274957,entity_directed_hostility
121497,0.982874576,entity_directed_hostility
121499,0.979439741,entity_directed_hostility
121542,0.956283263,entity_directed_hostility
121545,0.788842455,entity_directed_hostility
121560,0.940012059,entity_directed_hostility
121565,0.915072754,entity_directed_hostility
121566,0.844714526,entity_directed_hostility
121570,0.975426532,entity_directed_hostility
121573,0.998549208,entity_directed_hostility
121576,0.980676459,entity_directed_hostility
121577,0.912992508,entity_directed_hostility
121579,0.962685042,entity_directed_hostility
121597,0.804118112,entity_directed_hostility
121600,0.845668481,entity_directed_hostility
121610,0.995830978,entity_directed_hostility
121615,0.909282003,entity_directed_hostility
121621,0.982302519,entity_directed_hostility
121629,0.965193658,entity_directed_hostility
121641,0.966977677,entity_directed_hostility
121651,0.959289902,entity_directed_hostility
121682,0.958613323,entity_directed_hostility
121683,0.999788584,entity_directed_hostility
121685,0.979165281,entity_directed_hostility
121687,0.829509572,entity_directed_hostility
121759,0.999089411,entity_directed_hostility
121769,0.984296202,entity_directed_hostility
121771,0.891572187,entity_directed_hostility
121787,0.916499095,entity_directed_hostility
121788,0.929481578,entity_directed_hostility
121791,0.901867555,entity_directed_hostility
121816,0.95001468,entity_directed_hostility
121819,0.922355404,entity_directed_hostility
121822,0.991246931,entity_directed_hostility
121827,0.973500726,entity_directed_hostility
121830,0.872456598,entity_directed_hostility
121832,0.998794273,entity_directed_hostility
121835,0.988779166,entity_directed_hostility
121847,0.828061121,entity_directed_hostility
121852,0.976239209,entity_directed_hostility
121853,0.965218017,entity_directed_hostility
121881,0.999541643,entity_directed_hostility
121895,0.992819095,entity_directed_hostility
121910,0.955617311,entity_directed_hostility
121936,0.955565948,entity_directed_hostility
121956,0.970680334,entity_directed_hostility
121999,0.994327575,entity_directed_hostility
122026,0.881697618,entity_directed_hostility
122061,0.812739482,entity_directed_hostility
122067,0.931277158,entity_directed_hostility
122071,0.98033044,entity_directed_hostility
122073,0.972243335,entity_directed_hostility
122076,0.884642352,entity_directed_hostility
122079,0.946875593,entity_directed_hostility
122086,0.887846299,entity_directed_hostility
122087,0.880320383,entity_directed_hostility
122090,0.986594907,entity_directed_hostility
122093,0.962060015,entity_directed_hostility
122094,0.977633217,entity_directed_hostility
122096,0.986748532,entity_directed_hostility
122134,0.998658717,entity_directed_hostility
122148,0.818301274,entity_directed_hostility
122181,0.922509284,entity_directed_hostility
122188,0.929879955,entity_directed_hostility
122203,0.977872083,entity_directed_hostility
122204,0.999741548,entity_directed_hostility
122205,0.947145331,entity_directed_hostility
122279,0.948540879,entity_directed_hostility
122282,0.87096936,entity_directed_hostility
122326,0.991103249,entity_directed_hostility
122349,0.961896971,entity_directed_hostility
122366,0.95812437,entity_directed_hostility
122371,0.907438206,entity_directed_hostility
122373,0.874125845,entity_directed_hostility
122402,0.993429746,entity_directed_hostility
122403,0.803059362,entity_directed_hostility
122422,0.808928827,entity_directed_hostility
122432,0.932927767,entity_directed_hostility
122453,0.885352538,entity_directed_hostility
122461,0.957856696,entity_directed_hostility
122467,0.990541118,entity_directed_hostility
122480,0.915499461,entity_directed_hostility
122485,0.994632458,entity_directed_hostility
122515,0.897447714,entity_directed_hostility
122526,0.979003026,entity_directed_hostility
122542,0.954852195,entity_directed_hostility
122549,0.914212485,entity_directed_hostility
122552,0.977651232,entity_directed_hostility
122553,0.883825604,entity_directed_hostility
122554,0.982503327,entity_directed_hostility
122557,0.942211054,entity_directed_hostility
122585,0.85537691,entity_directed_hostility
122588,0.921230957,entity_directed_hostility
122613,0.792194702,entity_directed_hostility
122623,0.997047539,entity_directed_hostility
122630,0.963624846,entity_directed_hostility
122631,0.866597823,entity_directed_hostility
122664,0.963823702,entity_directed_hostility
122668,0.940862234,entity_directed_hostility
122696,0.80696019,entity_directed_hostility
122717,0.971329151,entity_directed_hostility
122729,0.879172226,entity_directed_hostility
122753,0.942818874,entity_directed_hostility
122756,0.957562199,entity_directed_hostility
122770,0.831908415,entity_directed_hostility
122772,0.82472871,entity_directed_hostility
122835,0.886329472,entity_directed_hostility
122836,0.994567474,entity_directed_hostility
122843,0.957678876,entity_directed_hostility
122852,0.955876931,entity_directed_hostility
122883,0.998375772,entity_directed_hostility
122887,0.99007877,entity_directed_hostility
122893,0.858092157,entity_directed_hostility
122914,0.930089981,entity_directed_hostility
122918,0.994371899,entity_directed_hostility
122955,0.983447963,entity_directed_hostility
122965,0.959348642,entity_directed_hostility
122991,0.986110548,entity_directed_hostility
122992,0.979078998,entity_directed_hostility
122997,0.981260209,entity_directed_hostility
123048,0.990230218,entity_directed_hostility
123063,0.899646626,entity_directed_hostility
123111,0.990085876,entity_directed_hostility
123160,0.998656831,entity_directed_hostility
123181,0.868476311,entity_directed_hostility
123185,0.948839468,entity_directed_hostility
123187,0.81573899,entity_directed_hostility
123257,0.986461671,entity_directed_hostility
123263,0.966242751,entity_directed_hostility
123270,0.961835581,entity_directed_hostility
123272,0.79889742,entity_directed_hostility
123288,0.912248347,entity_directed_hostility
123292,0.916034137,entity_directed_hostility
123306,0.94735994,entity_directed_hostility
123308,0.939269514,entity_directed_hostility
123310,0.79691499,entity_directed_hostility
123323,0.919841963,entity_directed_hostility
123339,0.997914743,entity_directed_hostility
123344,0.972854829,entity_directed_hostility
123361,0.980784346,entity_directed_hostility
123391,0.96730826,entity_directed_hostility
123398,0.883581297,entity_directed_hostility
123406,0.990872598,entity_directed_hostility
123413,0.996667639,entity_directed_hostility
123414,0.920303654,entity_directed_hostility
123449,0.893758086,entity_directed_hostility
123462,0.979891428,entity_directed_hostility
123478,0.981112621,entity_directed_hostility
123479,0.989882374,entity_directed_hostility
123486,0.93414044,entity_directed_hostility
123493,0.980410598,entity_directed_hostility
123494,0.991437567,entity_directed_hostility
123518,0.957039398,entity_directed_hostility
123520,0.989815208,entity_directed_hostility
123523,0.829698239,entity_directed_hostility
123524,0.915324944,entity_directed_hostility
123530,0.962246716,entity_directed_hostility
123567,0.943355708,entity_directed_hostility
123577,0.862735732,entity_directed_hostility
123578,0.990120923,entity_directed_hostility
123579,0.981175709,entity_directed_hostility
123585,0.996903644,entity_directed_hostility
123596,0.980494555,entity_directed_hostility
123602,0.860484027,entity_directed_hostility
123607,0.885504694,entity_directed_hostility
123610,0.863546036,entity_directed_hostility
123611,0.985311894,entity_directed_hostility
123616,0.806639859,entity_directed_hostility
123621,0.90728269,entity_directed_hostility
123622,0.998326377,entity_directed_hostility
123623,0.980405971,entity_directed_hostility
123624,0.975714347,entity_directed_hostility
123627,0.921004778,entity_directed_hostility
123628,0.994659789,entity_directed_hostility
123631,0.799976897,entity_directed_hostility
123647,0.907894418,entity_directed_hostility
123651,0.994494949,entity_directed_hostility
123653,0.990031316,entity_directed_hostility
123659,0.98116646,entity_directed_hostility
123672,0.993518887,entity_directed_hostility
123678,0.983022468,entity_directed_hostility
123681,0.994494949,entity_directed_hostility
123686,0.992190235,entity_directed_hostility
123705,0.916155191,entity_directed_hostility
123706,0.994525075,entity_directed_hostility
123714,0.949294867,entity_directed_hostility
123728,0.858174717,entity_directed_hostility
123731,0.914451318,entity_directed_hostility
123732,0.885256712,entity_directed_hostility
123745,0.999153645,entity_directed_hostility
123761,0.937208507,entity_directed_hostility
123763,0.896874971,entity_directed_hostility
123800,0.840475057,entity_directed_hostility
123811,0.990739091,entity_directed_hostility
123813,0.970075859,entity_directed_hostility
123815,0.933061385,entity_directed_hostility
123817,0.835871715,entity_directed_hostility
123839,0.972807269,entity_directed_hostility
123851,0.876200801,entity_directed_hostility
123852,0.933071099,entity_directed_hostility
123866,0.88838099,entity_directed_hostility
123876,0.937939778,entity_directed_hostility
123919,0.963057838,entity_directed_hostility
123923,0.950402839,entity_directed_hostility
123929,0.984106215,entity_directed_hostility
123932,0.844237075,entity_directed_hostility
123934,0.965704177,entity_directed_hostility
123941,0.941901231,entity_directed_hostility
123942,0.988442786,entity_directed_hostility
123955,0.902917418,entity_directed_hostility
123957,0.883292931,entity_directed_hostility
123960,0.790803529,entity_directed_hostility
123972,0.998708528,entity_directed_hostility
123977,0.941620908,entity_directed_hostility
123979,0.966139692,entity_directed_hostility
123982,0.989927896,entity_directed_hostility
123990,0.96955474,entity_directed_hostility
123993,0.850160972,entity_directed_hostility
124000,0.988560673,entity_directed_hostility
124037,0.951150565,entity_directed_hostility
124045,0.988091184,entity_directed_hostility
124047,0.985504682,entity_directed_hostility
124063,0.995205072,entity_directed_hostility
124068,0.854272379,entity_directed_hostility
124071,0.978784668,entity_directed_hostility
124076,0.987993002,entity_directed_hostility
124083,0.945059751,entity_directed_hostility
124095,0.989264286,entity_directed_hostility
124109,0.90491342,entity_directed_hostility
124121,0.816578966,entity_directed_hostility
124128,0.827476375,entity_directed_hostility
124132,0.861932375,entity_directed_hostility
124133,0.967129924,entity_directed_hostility
124137,0.958824429,entity_directed_hostility
124140,0.965112038,entity_directed_hostility
124150,0.934801495,entity_directed_hostility
124178,0.790192384,entity_directed_hostility
124197,0.99832913,entity_directed_hostility
124204,0.894969725,entity_directed_hostility
124207,0.821442978,entity_directed_hostility
124212,0.82477425,entity_directed_hostility
124213,0.981776331,entity_directed_hostility
124214,0.905613362,entity_directed_hostility
124215,0.87566554,entity_directed_hostility
124248,0.955011851,entity_directed_hostility
124249,0.827810713,entity_directed_hostility
124257,0.939694101,entity_directed_hostility
124259,0.968231093,entity_directed_hostility
124263,0.996463338,entity_directed_hostility
124264,0.921343011,entity_directed_hostility
124265,0.902429062,entity_directed_hostility
124267,0.975047727,entity_directed_hostility
124268,0.93437102,entity_directed_hostility
124269,0.973707694,entity_directed_hostility
124272,0.982046383,entity_directed_hostility
124278,0.789056028,entity_directed_hostility
124280,0.977807324,entity_directed_hostility
124283,0.940852405,entity_directed_hostility
124305,0.898374207,entity_directed_hostility
124312,0.976411533,entity_directed_hostility
124323,0.924991961,entity_directed_hostility
124325,0.993145934,entity_directed_hostility
124334,0.97142099,entity_directed_hostility
124342,0.903225554,entity_directed_hostility
124345,0.991142367,entity_directed_hostility
124356,0.999964228,entity_directed_hostility
124361,0.937714965,entity_directed_hostility
124370,0.989002435,entity_directed_hostility
124414,0.963887995,entity_directed_hostility
124416,0.953818639,entity_directed_hostility
124428,0.973901077,entity_directed_hostility
124436,0.990502932,entity_directed_hostility
124437,0.949380218,entity_directed_hostility
124438,0.99727796,entity_directed_hostility
124439,0.849746236,entity_directed_hostility
124440,0.993419299,entity_directed_hostility
124449,0.854086365,entity_directed_hostility
124453,0.790504419,entity_directed_hostility
124456,0.970882831,entity_directed_hostility
124457,0.987240582,entity_directed_hostility
124458,0.850747195,entity_directed_hostility
124459,0.993997033,entity_directed_hostility
124462,0.98332954,entity_directed_hostility
124470,0.981167965,entity_directed_hostility
124480,0.856264801,entity_directed_hostility
124490,0.998858319,entity_directed_hostility
124503,0.966348104,entity_directed_hostility
124508,0.954754165,entity_directed_hostility
124516,0.929271763,entity_directed_hostility
124531,0.950950533,entity_directed_hostility
124537,0.90561706,entity_directed_hostility
124542,0.974401226,entity_directed_hostility
124552,0.940462786,entity_directed_hostility
124560,0.921661036,entity_directed_hostility
124565,0.968131454,entity_directed_hostility
124568,0.994494804,entity_directed_hostility
124585,0.798939879,entity_directed_hostility
124588,0.828764717,entity_directed_hostility
124590,0.940312266,entity_directed_hostility
124598,0.992495229,entity_directed_hostility
124630,0.978464414,entity_directed_hostility
124637,0.998220105,entity_directed_hostility
124640,0.995527367,entity_directed_hostility
124641,0.934390451,entity_directed_hostility
124644,0.973696734,entity_directed_hostility
124647,0.920580102,entity_directed_hostility
124649,0.980974308,entity_directed_hostility
124653,0.99431027,entity_directed_hostility
124658,0.980372224,entity_directed_hostility
124660,0.998795521,entity_directed_hostility
124665,0.966740725,entity_directed_hostility
124707,0.961873553,entity_directed_hostility
124711,0.811816744,entity_directed_hostility
124720,0.979735217,entity_directed_hostility
124724,0.900135082,entity_directed_hostility
124731,0.973129028,entity_directed_hostility
124745,0.985303297,entity_directed_hostility
124748,0.846251133,entity_directed_hostility
124750,0.944633421,entity_directed_hostility
124751,0.854806218,entity_directed_hostility
124757,0.815206277,entity_directed_hostility
124765,0.991051281,entity_directed_hostility
124766,0.887378263,entity_directed_hostility
124771,0.934752171,entity_directed_hostility
124786,0.973284686,entity_directed_hostility
124801,0.842630998,entity_directed_hostility
124811,0.997542537,entity_directed_hostility
124819,0.987222014,entity_directed_hostility
124845,0.842486169,entity_directed_hostility
124853,0.916038821,entity_directed_hostility
124868,0.964610557,entity_directed_hostility
124873,0.993882665,entity_directed_hostility
124877,0.986369465,entity_directed_hostility
124890,0.956393071,entity_directed_hostility
124893,0.993327356,entity_directed_hostility
124895,0.865411631,entity_directed_hostility
124896,0.806189658,entity_directed_hostility
124898,0.98758168,entity_directed_hostility
124900,0.969786896,entity_directed_hostility
124902,0.834423097,entity_directed_hostility
124908,0.914102368,entity_directed_hostility
124912,0.992779037,entity_directed_hostility
124918,0.981575185,entity_directed_hostility
124919,0.993148009,entity_directed_hostility
124925,0.993090308,entity_directed_hostility
124928,0.990111776,entity_directed_hostility
124930,0.974766704,entity_directed_hostility
124935,0.989483836,entity_directed_hostility
124936,0.878419849,entity_directed_hostility
124937,0.986170881,entity_directed_hostility
124939,0.987804703,entity_directed_hostility
124940,0.917075813,entity_directed_hostility
124941,0.990814353,entity_directed_hostility
124943,0.870770977,entity_directed_hostility
124944,0.984189255,entity_directed_hostility
124946,0.996034316,entity_directed_hostility
124951,0.978561206,entity_directed_hostility
124959,0.992870315,entity_directed_hostility
124961,0.932549604,entity_directed_hostility
125002,0.981199748,entity_directed_hostility
125006,0.968296105,entity_directed_hostility
125016,0.956144562,entity_directed_hostility
125026,0.825347505,entity_directed_hostility
125037,0.865349437,entity_directed_hostility
125045,0.805518472,entity_directed_hostility
125058,0.986695149,entity_directed_hostility
125060,0.986244843,entity_directed_hostility
125066,0.937227071,entity_directed_hostility
125069,0.91250229,entity_directed_hostility
125070,0.977309652,entity_directed_hostility
125085,0.87872051,entity_directed_hostility
125105,0.974284145,entity_directed_hostility
125112,0.886378799,entity_directed_hostility
125115,0.929797747,entity_directed_hostility
125119,0.986277303,entity_directed_hostility
125121,0.988554429,entity_directed_hostility
125123,0.989344203,entity_directed_hostility
125125,0.983290657,entity_directed_hostility
125128,0.969564641,entity_directed_hostility
125132,0.903182081,entity_directed_hostility
125135,0.957462254,entity_directed_hostility
125136,0.985469287,entity_directed_hostility
125137,0.992829248,entity_directed_hostility
125139,0.992602367,entity_directed_hostility
125142,0.996875385,entity_directed_hostility
125143,0.961782458,entity_directed_hostility
125147,0.996734865,entity_directed_hostility
125153,0.989851034,entity_directed_hostility
125154,0.895997977,entity_directed_hostility
125155,0.914978208,entity_directed_hostility
125161,0.977799252,entity_directed_hostility
125164,0.958475387,entity_directed_hostility
125166,0.944106688,entity_directed_hostility
125169,0.933947358,entity_directed_hostility
125172,0.848863881,entity_directed_hostility
125174,0.997986153,entity_directed_hostility
125175,0.959117909,entity_directed_hostility
125181,0.998000446,entity_directed_hostility
125182,0.878660801,entity_directed_hostility
125188,0.981604027,entity_directed_hostility
125205,0.876036641,entity_directed_hostility
125215,0.896280142,entity_directed_hostility
125234,0.99099303,entity_directed_hostility
125251,0.937010522,entity_directed_hostility
125256,0.99242867,entity_directed_hostility
125258,0.96332492,entity_directed_hostility
125312,0.996422084,entity_directed_hostility
125314,0.98763616,entity_directed_hostility
125325,0.973299104,entity_directed_hostility
125326,0.802926454,entity_directed_hostility
125328,0.9107685,entity_directed_hostility
125331,0.96800795,entity_directed_hostility
125333,0.891378516,entity_directed_hostility
125341,0.962693149,entity_directed_hostility
125343,0.989141999,entity_directed_hostility
125346,0.870252969,entity_directed_hostility
125348,0.971762036,entity_directed_hostility
125349,0.993641365,entity_directed_hostility
125355,0.832307688,entity_directed_hostility
125365,0.931764254,entity_directed_hostility
125372,0.838733442,entity_directed_hostility
125384,0.994865442,entity_directed_hostility
125387,0.985034331,entity_directed_hostility
125405,0.980766896,entity_directed_hostility
125417,0.97875342,entity_directed_hostility
125422,0.98204905,entity_directed_hostility
125429,0.995694277,entity_directed_hostility
125444,0.994194851,entity_directed_hostility
125445,0.921616501,entity_directed_hostility
125452,0.865744311,entity_directed_hostility
125463,0.911840469,entity_directed_hostility
125465,0.972867641,entity_directed_hostility
125469,0.965130348,entity_directed_hostility
125486,0.89624395,entity_directed_hostility
125487,0.976069526,entity_directed_hostility
125505,0.980292201,entity_directed_hostility
125507,0.92557597,entity_directed_hostility
125519,0.849531096,entity_directed_hostility
125523,0.947866691,entity_directed_hostility
125534,0.986840133,entity_directed_hostility
125536,0.898597771,entity_directed_hostility
125545,0.882844068,entity_directed_hostility
125550,0.926210811,entity_directed_hostility
125551,0.987418484,entity_directed_hostility
125560,0.92059335,entity_directed_hostility
125567,0.845053016,entity_directed_hostility
125598,0.841179103,entity_directed_hostility
125604,0.992117234,entity_directed_hostility
125621,0.977099299,entity_directed_hostility
125622,0.998415536,entity_directed_hostility
125626,0.987677719,entity_directed_hostility
125638,0.920366154,entity_directed_hostility
125640,0.99472878,entity_directed_hostility
125645,0.882976093,entity_directed_hostility
125650,0.978943057,entity_directed_hostility
125665,0.980370095,entity_directed_hostility
125670,0.974009848,entity_directed_hostility
125671,0.983321002,entity_directed_hostility
125673,0.922610892,entity_directed_hostility
125675,0.869687456,entity_directed_hostility
125680,0.99338579,entity_directed_hostility
125685,0.924923766,entity_directed_hostility
125705,0.867680458,entity_directed_hostility
125708,0.994206177,entity_directed_hostility
125715,0.951924253,entity_directed_hostility
125717,0.911807615,entity_directed_hostility
125718,0.994722516,entity_directed_hostility
125719,0.994055499,entity_directed_hostility
125728,0.974682817,entity_directed_hostility
125735,0.897300312,entity_directed_hostility
125737,0.98855686,entity_directed_hostility
125746,0.818691546,entity_directed_hostility
125756,0.889095313,entity_directed_hostility
125759,0.909841345,entity_directed_hostility
125783,0.905514081,entity_directed_hostility
125787,0.996158394,entity_directed_hostility
125805,0.852722064,entity_directed_hostility
125820,0.972773474,entity_directed_hostility
125824,0.863063954,entity_directed_hostility
125856,0.980651043,entity_directed_hostility
125868,0.97563861,entity_directed_hostility
125872,0.909973569,entity_directed_hostility
125885,0.990171654,entity_directed_hostility
125887,0.99864723,entity_directed_hostility
125889,0.942903415,entity_directed_hostility
125901,0.976653458,entity_directed_hostility
125906,0.967433413,entity_directed_hostility
125915,0.985974033,entity_directed_hostility
125917,0.979470758,entity_directed_hostility
125922,0.946474931,entity_directed_hostility
125925,0.973837405,entity_directed_hostility
125930,0.995527657,entity_directed_hostility
125934,0.821674571,entity_directed_hostility
125944,0.951813241,entity_directed_hostility
125960,0.986187091,entity_directed_hostility
125963,0.958497042,entity_directed_hostility
125965,0.982860001,entity_directed_hostility
125968,0.926075744,entity_directed_hostility
125970,0.855724334,entity_directed_hostility
125988,0.850775648,entity_directed_hostility
125993,0.938460438,entity_directed_hostility
125995,0.978865384,entity_directed_hostility
126007,0.919181513,entity_directed_hostility
126009,0.968373066,entity_directed_hostility
126041,0.873564348,entity_directed_hostility
126052,0.913472817,entity_directed_hostility
126053,0.978665281,entity_directed_hostility
126063,0.912607383,entity_directed_hostility
126074,0.966773445,entity_directed_hostility
126085,0.845746695,entity_directed_hostility
126088,0.995617947,entity_directed_hostility
126091,0.9568591,entity_directed_hostility
126116,0.789342469,entity_directed_hostility
126124,0.983365957,entity_directed_hostility
126130,0.986465084,entity_directed_hostility
126132,0.972557467,entity_directed_hostility
126136,0.870791052,entity_directed_hostility
126141,0.94353152,entity_directed_hostility
126151,0.971188408,entity_directed_hostility
126170,0.918510063,entity_directed_hostility
126183,0.988802931,entity_directed_hostility
126185,0.946284284,entity_directed_hostility
126196,0.981052478,entity_directed_hostility
126197,0.885211337,entity_directed_hostility
126200,0.98196168,entity_directed_hostility
126230,0.999257921,entity_directed_hostility
126238,0.9558359,entity_directed_hostility
126245,0.987943055,entity_directed_hostility
126247,0.965532959,entity_directed_hostility
126251,0.997517781,entity_directed_hostility
126260,0.940714057,entity_directed_hostility
126276,0.992404133,entity_directed_hostility
126283,0.978859828,entity_directed_hostility
126285,0.788722582,entity_directed_hostility
126288,0.934642429,entity_directed_hostility
126289,0.871746703,entity_directed_hostility
126291,0.981369875,entity_directed_hostility
126307,0.85947549,entity_directed_hostility
126314,0.964347396,entity_directed_hostility
126317,0.992484324,entity_directed_hostility
126321,0.894315114,entity_directed_hostility
126325,0.917885311,entity_directed_hostility
126326,0.900769279,entity_directed_hostility
126329,0.987213592,entity_directed_hostility
126330,0.879584391,entity_directed_hostility
126337,0.996095831,entity_directed_hostility
126346,0.860087281,entity_directed_hostility
126351,0.960693583,entity_directed_hostility
126357,0.998516106,entity_directed_hostility
126358,0.958959324,entity_directed_hostility
126365,0.995466619,entity_directed_hostility
126375,0.809010679,entity_directed_hostility
126379,0.983151275,entity_directed_hostility
126380,0.968996013,entity_directed_hostility
126414,0.865597866,entity_directed_hostility
126449,0.916668415,entity_directed_hostility
126460,0.84356434,entity_directed_hostility
126461,0.843608865,entity_directed_hostility
126471,0.961140712,entity_directed_hostility
126479,0.965781385,entity_directed_hostility
126504,0.97693184,entity_directed_hostility
126512,0.975776173,entity_directed_hostility
126525,0.995084869,entity_directed_hostility
126529,0.990053309,entity_directed_hostility
126531,0.952106545,entity_directed_hostility
126534,0.962854067,entity_directed_hostility
126536,0.874499209,entity_directed_hostility
126543,0.98793239,entity_directed_hostility
126554,0.955680674,entity_directed_hostility
126560,0.988178959,entity_directed_hostility
126562,0.929559492,entity_directed_hostility
126563,0.983634167,entity_directed_hostility
126566,0.964500214,entity_directed_hostility
126577,0.920554398,entity_directed_hostility
126581,0.909962629,entity_directed_hostility
126583,0.970718432,entity_directed_hostility
126584,0.895199181,entity_directed_hostility
126600,0.982738441,entity_directed_hostility
126605,0.820352473,entity_directed_hostility
126606,0.909719837,entity_directed_hostility
126608,0.859476752,entity_directed_hostility
126610,0.948734787,entity_directed_hostility
126617,0.899024065,entity_directed_hostility
126622,0.994275867,entity_directed_hostility
126624,0.883008444,entity_directed_hostility
126625,0.855831599,entity_directed_hostility
126637,0.998519639,entity_directed_hostility
126642,0.94765365,entity_directed_hostility
126643,0.991247037,entity_directed_hostility
126645,0.898293396,entity_directed_hostility
126646,0.834434722,entity_directed_hostility
126647,0.976171031,entity_directed_hostility
126650,0.942857336,entity_directed_hostility
126652,0.879072263,entity_directed_hostility
126653,0.980673925,entity_directed_hostility
126654,0.913294756,entity_directed_hostility
126656,0.846474442,entity_directed_hostility
126657,0.989814663,entity_directed_hostility
126659,0.953020539,entity_directed_hostility
126662,0.986070374,entity_directed_hostility
126666,0.986346438,entity_directed_hostility
126668,0.985115192,entity_directed_hostility
126671,0.959119765,entity_directed_hostility
126676,0.921087827,entity_directed_hostility
126679,0.874927505,entity_directed_hostility
126680,0.959381703,entity_directed_hostility
126688,0.980617508,entity_directed_hostility
126703,0.97189295,entity_directed_hostility
126706,0.980938851,entity_directed_hostility
126709,0.98333043,entity_directed_hostility
126710,0.938966148,entity_directed_hostility
126711,0.905541859,entity_directed_hostility
126712,0.991524435,entity_directed_hostility
126715,0.999100808,entity_directed_hostility
126716,0.84249151,entity_directed_hostility
126720,0.89545231,entity_directed_hostility
126723,0.99087765,entity_directed_hostility
126724,0.824773618,entity_directed_hostility
126731,0.960766383,entity_directed_hostility
126732,0.935301321,entity_directed_hostility
126740,0.936267925,entity_directed_hostility
126743,0.911608226,entity_directed_hostility
126744,0.993800289,entity_directed_hostility
126754,0.994162348,entity_directed_hostility
126757,0.97198622,entity_directed_hostility
126759,0.98986989,entity_directed_hostility
126760,0.980463976,entity_directed_hostility
126771,0.90567475,entity_directed_hostility
126772,0.999852734,entity_directed_hostility
126775,0.991247037,entity_directed_hostility
126782,0.857854267,entity_directed_hostility
126783,0.982057864,entity_directed_hostility
126784,0.969599783,entity_directed_hostility
126785,0.85760115,entity_directed_hostility
126786,0.869775965,entity_directed_hostility
126787,0.999438487,entity_directed_hostility
126788,0.956930172,entity_directed_hostility
126791,0.990830291,entity_directed_hostility
126792,0.898729413,entity_directed_hostility
126793,0.962247533,entity_directed_hostility
126794,0.984688586,entity_directed_hostility
126803,0.985340015,entity_directed_hostility
126804,0.942412176,entity_directed_hostility
126805,0.977556606,entity_directed_hostility
126806,0.95295537,entity_directed_hostility
126807,0.921628776,entity_directed_hostility
126813,0.88291746,entity_directed_hostility
126819,0.924874299,entity_directed_hostility
126822,0.997195834,entity_directed_hostility
126823,0.874213264,entity_directed_hostility
126825,0.985100757,entity_directed_hostility
126828,0.947706779,entity_directed_hostility
126829,0.979237035,entity_directed_hostility
126830,0.882493734,entity_directed_hostility
126838,0.942649835,entity_directed_hostility
126840,0.89316709,entity_directed_hostility
126841,0.996064784,entity_directed_hostility
126852,0.923265302,entity_directed_hostility
126853,0.989619981,entity_directed_hostility
126858,0.841002519,entity_directed_hostility
